timestamp,location-long,location-lat
2014-10-25,34.650633,18.485483
2014-10-26,34.650666,18.485533
2014-10-26,34.65065,18.485583
2014-10-26,34.592049,18.31395
2014-10-26,34.363366,17.992049
2014-10-26,34.177999,17.665033
2014-10-26,34.056733,17.507783
2014-10-26,34.060966,17.156466
2014-10-26,34.147116,16.779667
2014-10-26,34.1631,16.383149
2014-10-26,34.341649,16.0117
2014-10-26,34.329449,15.974167
2014-10-26,34.322866,15.984283
2014-10-27,34.320082,15.981167
2014-10-27,34.320099,15.981217
2014-10-27,34.317016,15.980233
2014-10-27,34.254266,15.958516
2014-10-27,34.297933,15.827517
2014-10-27,34.406316,15.790933
2014-10-27,34.530482,15.635399
2014-10-27,34.532399,15.617982
2014-10-27,34.533399,15.6152
2014-10-27,34.535549,15.6084
2014-10-27,34.684616,15.733849
2014-10-27,34.747683,15.80035
2014-10-27,34.748649,15.799116
2014-10-27,34.748633,15.799116
2014-10-27,34.748649,15.799116
2014-10-27,34.748616,15.799133
2014-10-27,34.749283,15.798716
2014-10-28,34.749216,15.798799
2014-10-28,34.750666,15.792049
2014-10-28,35.436983,15.136799
2014-10-28,35.277082,15.3086
2014-10-29,35.277232,15.3069
2014-10-29,35.26635,15.316433
2014-10-29,35.193483,15.346633
2014-10-29,34.906366,15.145583
2014-10-30,34.905933,15.145466
2014-10-30,34.886283,15.048099
2014-10-30,35.261366,14.76845
2014-10-31,35.532449,14.78095
2014-10-31,35.454233,14.604916
2014-10-31,35.45425,14.60485
2014-10-31,35.454333,14.6049
2014-10-31,35.4543,14.604933
2014-10-31,35.4555,14.603433
2014-10-31,35.455383,14.603466
2014-10-31,35.455833,14.6004
2014-10-31,35.454816,14.600583
2014-11-01,35.45495,14.599816
2014-11-01,35.455216,14.599499
2014-11-01,35.440166,14.581099
2014-11-01,35.468766,14.6014
2014-11-01,35.468782,14.60125
2014-11-01,35.362183,14.637416
2014-11-01,35.365916,14.627782
2014-11-01,35.4665,14.593733
2014-11-01,35.466816,14.594883
2014-11-01,35.4656,14.594933
2014-11-01,35.464816,14.596249
2014-11-02,35.431882,14.575332
2014-11-02,35.305766,14.588233
2014-11-02,35.208016,14.677316
2014-11-02,35.214,14.506616
2014-11-02,35.243099,14.193516
2014-11-02,35.30455,13.985733
2014-11-02,35.480416,13.514816
2014-11-02,35.499899,13.527982
2014-11-03,35.499633,13.527532
2014-11-03,35.5016,13.537499
2014-11-03,35.50055,13.549849
2014-11-03,35.488083,13.569082
2014-11-03,35.626866,13.473949
2014-11-03,35.794049,13.644783
2014-11-03,36.022999,13.754083
2014-11-03,36.037216,13.774167
2014-11-03,36.099916,13.896383
2014-11-03,35.995366,14.037449
2014-11-03,35.995316,14.037499
2014-11-04,35.998899,14.031032
2014-11-04,35.998599,14.031066
2014-11-04,35.938583,14.092683
2014-11-04,35.955333,14.143549
2014-11-04,36.075982,14.317199
2014-11-04,35.972,14.229932
2014-11-04,35.924266,14.3107
2014-11-04,35.864766,14.440249
2014-11-04,35.943066,14.443866
2014-11-04,35.962683,14.435483
2014-11-04,35.963333,14.435149
2014-11-04,35.962466,14.437383
2014-11-05,35.963433,14.435216
2014-11-05,35.9635,14.435099
2014-11-05,35.963866,14.437983
2014-11-05,35.963383,14.434866
2014-11-05,35.9653,14.408066
2014-11-05,35.96215,14.435299
2014-11-05,35.963333,14.393433
2014-11-05,36.230466,14.417432
2014-11-05,36.462933,14.400916
2014-11-05,36.263366,14.484349
2014-11-05,36.280882,14.463133
2014-11-06,36.282466,14.469549
2014-11-06,36.234983,14.450066
2014-11-06,35.98185,14.447049
2014-11-06,35.963366,14.435083
2014-11-06,36.037733,14.1606
2014-11-06,35.95935,13.891816
2014-11-06,35.835083,13.510266
2014-11-06,36.081649,13.308716
2014-11-06,36.081166,13.328299
2014-11-06,36.080749,13.327666
2014-11-06,36.080699,13.327699
2014-11-06,36.083616,13.330049
2014-11-07,36.081132,13.328266
2014-11-07,36.077582,13.325916
2014-11-07,36.067149,13.31315
2014-11-07,36.069082,13.319282
2014-11-07,36.069232,13.319282
2014-11-07,36.027316,13.233483
2014-11-07,36.024982,13.2513
2014-11-07,36.024966,13.25125
2014-11-07,36.073266,13.325782
2014-11-07,36.074499,13.321632
2014-11-07,36.074516,13.321666
2014-11-07,36.075566,13.324099
2014-11-08,36.058816,13.336083
2014-11-08,36.057816,13.329782
2014-11-08,36.059783,13.320699
2014-11-08,36.06,13.259316
2014-11-08,36.024832,13.198816
2014-11-08,36.210833,13.015
2014-11-08,36.081699,12.617099
2014-11-08,35.962633,12.193149
2014-11-08,35.956416,11.8654
2014-11-08,35.918116,11.684866
2014-11-08,35.918082,11.684849
2014-11-08,35.917999,11.684949
2014-11-09,35.918099,11.684999
2014-11-09,35.91455,11.695416
2014-11-09,35.909183,11.7605
2014-11-09,35.793183,11.649516
2014-11-09,35.680366,11.2559
2014-11-09,35.826767,10.960616
2014-11-09,35.979967,10.644349
2014-11-09,36.298933,10.486349
2014-11-09,36.422799,10.265433
2014-11-09,36.344883,10.225249
2014-11-09,36.344999,10.223682
2014-11-09,36.345166,10.223616
2014-11-10,36.345816,10.223349
2014-11-10,36.360766,10.205916
2014-11-10,36.404966,10.146399
2014-11-10,36.554666,10.076099
2014-11-10,36.605383,9.9126
2014-11-10,36.611883,9.897666
2014-11-10,36.665116,9.793499
2014-11-10,36.647766,9.559833
2014-11-10,36.895599,9.598066
2014-11-10,37.085349,9.7061
2014-11-11,37.157516,9.707433
2014-11-11,37.1576,9.707383
2014-11-11,37.199566,9.668982
2014-11-11,37.354433,9.522249
2014-11-11,37.244066,9.350566
2014-11-11,37.219299,9.036849
2014-11-11,37.093266,8.968567
2014-11-11,36.884349,8.70745
2014-11-11,36.921799,8.640749
2014-11-11,36.877149,8.629166
2014-11-11,36.877249,8.629182
2014-11-11,36.878349,8.629632
2014-11-12,36.877466,8.628032
2014-11-12,36.879549,8.627632
2014-11-12,36.927432,8.609533
2014-11-12,36.932116,8.404066
2014-11-12,36.919982,8.096383
2014-11-12,37.074632,7.841133
2014-11-12,37.289016,7.541083
2014-11-12,37.519649,7.465716
2014-11-12,37.493549,7.415666
2014-11-12,37.737616,7.538216
2014-11-12,37.866083,7.453816
2014-11-12,37.865883,7.453766
2014-11-13,37.865283,7.4542
2014-11-13,37.8638,7.453383
2014-11-13,37.962083,7.364016
2014-11-13,38.079099,7.230832
2014-11-13,38.1159,7.002816
2014-11-13,38.340649,6.829283
2014-11-13,38.413866,6.671399
2014-11-13,38.314516,6.568032
2014-11-13,38.320099,6.575649
2014-11-13,38.280132,6.538766
2014-11-13,38.268916,6.556316
2014-11-13,38.269766,6.563633
2014-11-14,38.269499,6.5627
2014-11-14,38.269499,6.5627
2014-11-14,38.293166,6.431482
2014-11-14,38.239716,6.335183
2014-11-14,38.088483,6.338899
2014-11-14,38.088433,6.336316
2014-11-14,38.090049,6.343149
2014-11-14,38.0523,6.368632
2014-11-14,38.058316,6.321332
2014-11-14,38.119916,6.344649
2014-11-14,38.119899,6.344666
2014-11-14,38.119882,6.344683
2014-11-15,38.119799,6.344666
2014-11-15,38.098666,6.328899
2014-11-15,38.061883,6.30395
2014-11-15,38.067632,6.299649
2014-11-15,38.0144,6.148249
2014-11-15,37.969067,5.886566
2014-11-15,37.930699,5.677466
2014-11-15,37.924966,5.433266
2014-11-15,37.7706,5.288699
2014-11-15,37.673532,5.229316
2014-11-16,37.667582,5.295283
2014-11-16,37.533182,5.198749
2014-11-16,37.398866,4.944433
2014-11-16,37.4059,4.748699
2014-11-16,37.357516,4.525799
2014-11-16,37.563816,3.956683
2014-11-16,37.570316,3.978783
2014-11-16,37.569499,3.978833
2014-11-17,37.569849,3.978667
2014-11-17,37.639133,3.968167
2014-11-17,37.669982,3.848899
2014-11-17,37.398816,3.600716
2014-11-17,37.267466,3.374766
2014-11-17,37.101916,3.112566
2014-11-17,36.940716,2.882216
2014-11-17,37.061716,2.627849
2014-11-17,36.843699,2.293066
2014-11-17,36.869349,2.158633
2014-11-17,36.9563,1.928216
2014-11-18,37.032382,1.795599
2014-11-18,37.026916,1.796366
2014-11-18,37.110316,1.7328
