event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
4902624724,true,2016-06-12 08:05:00.000,141.597,71.017,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624725,true,2016-06-12 08:32:00.000,141.625,70.999,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624726,true,2016-06-12 08:53:00.000,141.631,70.992,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624727,true,2016-06-14 16:45:00.000,140.394,71.379,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624728,true,2016-06-14 17:09:00.000,140.393,71.391,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624729,true,2016-06-14 17:28:00.000,140.401,71.39,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624730,true,2016-06-14 17:51:00.000,140.397,71.39,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624731,true,2016-06-14 18:23:00.000,140.396,71.39,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624732,true,2016-06-14 18:50:00.000,140.36,71.389,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624733,true,2016-06-14 19:10:00.000,140.416,71.392,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624734,true,2016-06-14 19:31:00.000,140.388,71.39,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624735,true,2016-06-14 20:04:00.000,140.395,71.389,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624736,true,2016-06-14 20:30:00.000,140.392,71.392,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624737,true,2016-06-14 20:51:00.000,140.387,71.39,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624738,true,2016-06-14 21:15:00.000,140.399,71.386,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624739,true,2016-06-14 21:45:00.000,140.444,71.373,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624740,true,2016-06-14 22:13:00.000,140.467,71.372,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624741,true,2016-06-14 22:56:00.000,140.443,71.384,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624742,true,2016-06-14 23:26:00.000,140.422,71.349,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624743,true,2016-06-17 07:23:00.000,140.13,71.456,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624744,true,2016-06-17 07:41:00.000,140.285,71.457,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624745,true,2016-06-17 08:00:00.000,140.224,71.452,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624746,true,2016-06-17 08:36:00.000,140.282,71.463,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624747,true,2016-06-17 08:55:00.000,140.255,71.462,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624748,true,2016-06-17 09:18:00.000,140.248,71.461,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624749,true,2016-06-17 09:41:00.000,140.259,71.462,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624750,true,2016-06-17 12:39:00.000,140.241,71.468,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624751,true,2016-06-17 13:03:00.000,140.291,71.503,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624752,true,2016-06-17 14:17:00.000,140.241,71.462,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624753,true,2016-06-17 14:27:00.000,140.333,71.5,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624754,true,2016-06-19 22:31:00.000,140.146,71.444,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624755,true,2016-06-19 23:27:00.000,140.261,71.389,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624756,true,2016-06-19 23:36:00.000,140.24,71.427,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624757,true,2016-06-20 00:08:00.000,140.279,71.437,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624758,true,2016-06-20 00:17:00.000,140.237,71.434,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624759,true,2016-06-20 01:05:00.000,140.294,71.44,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624760,true,2016-06-20 01:11:00.000,140.24,71.44,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624761,true,2016-06-20 01:21:00.000,140.236,71.429,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624762,true,2016-06-20 01:52:00.000,140.249,71.432,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624763,true,2016-06-20 01:56:00.000,140.266,71.434,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624764,true,2016-06-20 02:44:00.000,140.271,71.436,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624765,true,2016-06-20 02:58:00.000,140.323,71.418,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624766,true,2016-06-20 03:38:00.000,140.255,71.441,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624767,true,2016-06-20 04:27:00.000,140.431,71.475,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624768,true,2016-06-20 04:43:00.000,140.24,71.427,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624769,true,2016-06-20 05:18:00.000,140.211,71.45,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624770,true,2016-06-20 06:05:00.000,140.346,71.455,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624771,true,2016-06-22 13:20:00.000,140.422,71.389,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624772,true,2016-06-22 14:59:00.000,140.431,71.391,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624773,true,2016-06-22 15:13:00.000,140.428,71.41,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624774,true,2016-06-22 16:38:00.000,140.391,71.378,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624775,true,2016-06-22 16:52:00.000,140.517,71.414,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624776,true,2016-06-22 17:10:00.000,140.453,71.466,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624777,true,2016-06-22 17:58:00.000,140.232,71.417,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624778,true,2016-06-22 18:17:00.000,140.279,71.449,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624779,true,2016-06-22 18:33:00.000,140.278,71.446,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624780,true,2016-06-22 18:54:00.000,140.276,71.448,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624781,true,2016-06-22 19:42:00.000,140.24,71.451,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624782,true,2016-06-22 19:57:00.000,140.263,71.446,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624783,true,2016-06-22 20:13:00.000,140.264,71.456,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624784,true,2016-06-22 20:34:00.000,140.264,71.45,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624785,true,2016-06-25 05:21:00.000,140.266,71.449,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624786,true,2016-06-25 05:41:00.000,140.216,71.394,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624787,true,2016-06-25 06:47:00.000,140.276,71.45,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624788,true,2016-06-25 06:55:00.000,140.278,71.447,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624789,true,2016-06-25 07:09:00.000,140.005,71.42,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624790,true,2016-06-25 07:22:00.000,140.233,71.433,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624791,true,2016-06-25 08:28:00.000,140.309,71.454,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624792,true,2016-06-25 08:35:00.000,140.291,71.462,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624793,true,2016-06-25 09:27:00.000,140.141,71.376,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624794,true,2016-06-25 10:14:00.000,140.25,71.423,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624795,true,2016-06-27 19:20:00.000,140.234,71.45,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624796,true,2016-06-27 20:05:00.000,140.223,71.449,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624797,true,2016-06-27 20:22:00.000,140.231,71.451,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624798,true,2016-06-27 20:39:00.000,140.237,71.452,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624799,true,2016-06-27 20:58:00.000,140.232,71.451,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624800,true,2016-06-27 21:45:00.000,140.245,71.45,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624801,true,2016-06-27 22:05:00.000,140.221,71.453,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624802,true,2016-06-27 22:38:00.000,140.277,71.444,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624803,true,2016-06-27 23:10:00.000,140.257,71.439,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624804,true,2016-06-27 23:27:00.000,140.256,71.441,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624805,true,2016-06-27 23:48:00.000,140.24,71.445,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624806,true,2016-06-28 00:21:00.000,140.181,71.437,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624807,true,2016-06-28 00:49:00.000,140.219,71.448,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624808,true,2016-06-28 01:08:00.000,140.252,71.456,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624809,true,2016-06-28 01:44:00.000,140.281,71.423,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624810,true,2016-06-28 02:01:00.000,140.244,71.45,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624811,true,2016-06-28 02:31:00.000,140.25,71.448,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624812,true,2016-06-28 03:07:00.000,140.187,71.44,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624813,true,2016-06-30 12:29:00.000,140.271,71.438,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624814,true,2016-06-30 14:10:00.000,140.27,71.441,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624815,true,2016-06-30 15:21:00.000,140.276,71.442,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624816,true,2016-06-30 15:49:00.000,140.27,71.445,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624817,true,2016-06-30 17:01:00.000,140.267,71.436,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624818,true,2016-06-30 17:27:00.000,140.278,71.44,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624819,true,2016-07-03 01:42:00.000,140.445,71.429,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624820,true,2016-07-03 02:10:00.000,140.275,71.425,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624821,true,2016-07-03 02:20:00.000,140.212,71.439,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624822,true,2016-07-03 02:27:00.000,140.217,71.467,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624823,true,2016-07-03 02:46:00.000,140.334,71.475,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624824,true,2016-07-03 03:20:00.000,140.146,71.455,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624825,true,2016-07-03 04:02:00.000,140.242,71.437,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624826,true,2016-07-03 04:09:00.000,140.26,71.432,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624827,true,2016-07-03 04:24:00.000,140.296,71.448,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624828,true,2016-07-03 05:29:00.000,140.19,71.467,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624829,true,2016-07-03 05:42:00.000,140.191,71.448,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624830,true,2016-07-03 05:49:00.000,140.297,71.439,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624831,true,2016-07-03 07:13:00.000,140.306,71.466,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624832,true,2016-07-03 07:31:00.000,140.207,71.449,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624833,true,2016-07-03 07:35:00.000,140.171,71.46,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624834,true,2016-07-05 16:30:00.000,140.235,71.457,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624835,true,2016-07-05 17:46:00.000,140.189,71.472,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624836,true,2016-07-05 18:10:00.000,140.196,71.442,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624837,true,2016-07-05 18:26:00.000,140.2,71.487,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624838,true,2016-07-05 18:51:00.000,140.225,71.456,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624839,true,2016-07-05 19:27:00.000,140.607,71.386,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624840,true,2016-07-05 19:48:00.000,140.232,71.479,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624841,true,2016-07-05 20:08:00.000,140.22,71.467,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624842,true,2016-07-05 20:32:00.000,140.304,71.431,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624843,true,2016-07-05 21:11:00.000,140.27,71.457,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624844,true,2016-07-05 21:46:00.000,140.256,71.459,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624845,true,2016-07-05 22:07:00.000,140.281,71.495,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624846,true,2016-07-05 22:14:00.000,140.28,71.454,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624847,true,2016-07-05 22:48:00.000,140.23,71.455,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624848,true,2016-07-05 23:27:00.000,140.242,71.455,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624849,true,2016-07-05 23:44:00.000,140.236,71.471,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624850,true,2016-07-05 23:54:00.000,140.234,71.456,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624851,true,2016-07-08 07:25:00.000,140.26,71.437,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624852,true,2016-07-08 07:53:00.000,140.266,71.442,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624853,true,2016-07-08 08:16:00.000,140.262,71.441,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624854,true,2016-07-08 08:20:00.000,140.267,71.441,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624855,true,2016-07-08 08:39:00.000,140.276,71.447,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624856,true,2016-07-08 09:06:00.000,140.257,71.442,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624857,true,2016-07-08 09:55:00.000,140.253,71.444,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624858,true,2016-07-08 09:59:00.000,140.274,71.448,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624859,true,2016-07-08 10:47:00.000,140.216,71.438,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624860,true,2016-07-08 11:40:00.000,140.263,71.441,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624861,true,2016-07-08 13:18:00.000,140.265,71.441,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624862,true,2016-07-08 13:50:00.000,140.267,71.437,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624863,true,2016-07-08 14:58:00.000,140.265,71.442,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
4902624864,true,2016-07-10 22:54:00.000,140.428,71.387,,,,,,,,,,,,,,,,,,,,,,,,,"argos-doppler-shift","Grus leucogeranus","150757","150757","Siberian crane Grus Mongolia"
