event-id,visible,timestamp,location-long,location-lat,eobs:battery-voltage,external-temperature,gsm:gsm-signal-strength,mw:activity-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1006351695,true,2014-09-08 11:00:25.000,19.529832,53.001783,4210,26.0,7,78.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351696,true,2014-09-08 12:00:23.000,19.530299,53.00235,4210,23.0,9,86.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351697,true,2014-09-08 13:00:25.000,19.534783,53.002116,4210,24.0,9,86.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351698,true,2014-09-08 14:00:28.000,19.540883,53.0049,4210,31.0,9,86.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351699,true,2014-09-08 15:00:21.000,19.540549,53.003616,4210,30.0,9,86.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351700,true,2014-09-08 16:00:22.000,19.542366,52.996966,4200,27.0,14,35.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351701,true,2014-09-08 17:00:36.000,19.544266,52.996649,4200,27.0,14,35.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351702,true,2014-09-08 18:00:51.000,19.545216,52.996083,4200,27.0,14,35.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351703,true,2014-09-08 19:00:35.000,19.545116,52.996116,4200,30.0,14,35.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351704,true,2014-09-08 20:00:25.000,19.545099,52.996133,4190,30.0,13,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351705,true,2014-09-08 21:00:38.000,19.545199,52.996166,4190,30.0,13,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351706,true,2014-09-08 22:00:22.000,19.545016,52.996083,4190,31.0,13,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351707,true,2014-09-08 23:00:35.000,19.545233,52.996049,4190,31.0,13,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351708,true,2014-09-09 00:01:16.000,19.545249,52.996283,4170,30.0,13,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351709,true,2014-09-09 01:00:40.000,19.545066,52.996033,4170,30.0,13,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351710,true,2014-09-09 02:00:34.000,19.545049,52.996066,4170,30.0,13,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351711,true,2014-09-09 03:00:38.000,19.545199,52.996133,4170,31.0,13,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351712,true,2014-09-09 04:00:38.000,19.545049,52.996049,4170,30.0,12,40.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351713,true,2014-09-09 05:00:22.000,19.545183,52.996116,4170,26.0,12,40.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351714,true,2014-09-09 06:00:35.000,19.543766,52.997399,4170,25.0,12,40.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351715,true,2014-09-09 07:01:12.000,19.537116,52.992116,4170,23.0,12,40.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351716,true,2014-09-09 08:00:22.000,19.539266,52.988566,4240,27.0,10,140.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351717,true,2014-09-09 09:00:25.000,19.541516,52.988566,4240,30.0,10,140.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351718,true,2014-09-09 10:00:27.000,19.541516,52.987366,4240,43.0,10,140.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351719,true,2014-09-09 11:01:13.000,19.546766,52.986283,4240,32.0,10,140.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351720,true,2014-09-09 12:00:24.000,19.524932,52.931282,4240,27.0,4,,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351721,true,2014-09-09 13:00:37.000,19.621716,52.870332,4240,27.0,4,,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351722,true,2014-09-09 14:00:37.000,19.663166,52.839733,4240,24.0,9,32.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351723,true,2014-09-09 15:00:20.000,19.663766,52.832183,4240,27.0,9,32.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351724,true,2014-09-09 16:00:29.000,19.663316,52.831917,4230,26.0,11,90.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351725,true,2014-09-09 17:00:21.000,19.66335,52.83215,4230,22.0,11,90.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351726,true,2014-09-09 18:01:42.000,19.66505,52.83225,4230,29.0,11,90.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351727,true,2014-09-09 19:01:08.000,19.665033,52.831917,4230,31.0,11,90.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351728,true,2014-09-09 20:01:00.000,19.66525,52.831883,4220,31.0,9,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351729,true,2014-09-09 21:00:45.000,19.6651,52.831783,4220,29.0,9,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351730,true,2014-09-09 22:00:50.000,19.665666,52.83175,4220,29.0,9,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351731,true,2014-09-09 23:00:45.000,19.665216,52.831783,4220,28.0,9,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351732,true,2014-09-10 00:01:26.000,19.665133,52.831867,4210,29.0,14,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351733,true,2014-09-10 01:00:51.000,19.665383,52.831783,4210,28.0,14,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351734,true,2014-09-10 02:00:57.000,19.6652,52.831667,4210,29.0,14,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351735,true,2014-09-10 03:00:52.000,19.665166,52.8319,4210,29.0,14,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351736,true,2014-09-10 04:00:41.000,19.665433,52.831783,4200,26.0,14,64.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351737,true,2014-09-10 05:00:35.000,19.661833,52.830683,4200,21.0,14,64.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351738,true,2014-09-10 06:00:50.000,19.659033,52.827717,4200,23.0,14,64.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351739,true,2014-09-10 07:00:24.000,19.658933,52.826383,4200,21.0,14,64.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351740,true,2014-09-10 08:00:34.000,19.658466,52.8265,4210,23.0,8,29.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351741,true,2014-09-10 09:00:48.000,19.659583,52.8254,4210,24.0,8,29.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351742,true,2014-09-10 10:00:22.000,19.667249,52.83195,4210,26.0,8,29.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351743,true,2014-09-10 11:01:20.000,19.6586,52.826917,4210,30.0,8,29.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351744,true,2014-09-10 12:01:25.000,19.658483,52.826767,4230,34.0,14,60.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351745,true,2014-09-10 13:00:49.000,19.658833,52.8266,4230,29.0,14,60.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351746,true,2014-09-10 14:00:23.000,19.6552,52.832417,4230,26.0,14,60.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351747,true,2014-09-10 15:00:36.000,19.6509,52.8332,4230,25.0,14,60.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351748,true,2014-09-10 16:00:25.000,19.651483,52.832967,4230,25.0,21,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351749,true,2014-09-10 17:00:28.000,19.65285,52.833067,4230,26.0,21,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351750,true,2014-09-10 18:00:21.000,19.653883,52.832933,4230,26.0,21,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351751,true,2014-09-10 19:00:34.000,19.652833,52.832783,4230,30.0,21,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351752,true,2014-09-10 20:00:33.000,19.6532,52.832683,4210,30.0,21,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351753,true,2014-09-10 21:00:37.000,19.653033,52.8327,4210,31.0,21,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351754,true,2014-09-10 22:00:42.000,19.653133,52.8328,4210,29.0,21,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351755,true,2014-09-10 23:00:36.000,19.653083,52.832767,4210,29.0,21,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351756,true,2014-09-11 00:01:05.000,19.653066,52.832733,4200,31.0,20,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351757,true,2014-09-11 01:00:39.000,19.6532,52.832833,4200,30.0,20,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351758,true,2014-09-11 02:01:17.000,19.652883,52.8327,4200,30.0,20,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351759,true,2014-09-11 03:00:32.000,19.653,52.83275,4200,30.0,20,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351760,true,2014-09-11 04:00:53.000,19.6532,52.832767,4200,26.0,14,22.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351761,true,2014-09-11 05:00:59.000,19.653066,52.832717,4200,23.0,14,22.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351762,true,2014-09-11 06:00:44.000,19.65165,52.833117,4200,23.0,14,22.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351763,true,2014-09-11 07:00:49.000,19.650083,52.831533,4200,28.0,14,22.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351764,true,2014-09-11 08:00:38.000,19.651983,52.832817,4210,27.0,16,64.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351765,true,2014-09-11 09:00:54.000,19.651883,52.832783,4210,28.0,16,64.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351766,true,2014-09-11 10:01:00.000,19.650966,52.832767,4210,27.0,16,64.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351767,true,2014-09-11 11:00:45.000,19.655816,52.832983,4210,29.0,16,64.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351768,true,2014-09-11 12:00:23.000,19.649399,52.794933,4230,30.0,11,85.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351769,true,2014-09-11 13:00:20.000,19.650766,52.794666,4230,32.0,11,85.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351770,true,2014-09-11 14:00:23.000,19.640216,52.792933,4230,23.0,11,85.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351771,true,2014-09-11 15:00:27.000,19.659233,52.80685,4230,23.0,11,85.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351772,true,2014-09-11 16:00:25.000,19.663066,52.813166,4210,23.0,12,46.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351773,true,2014-09-11 17:00:39.000,19.662816,52.81205,4210,25.0,12,46.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351774,true,2014-09-11 18:00:33.000,19.662783,52.811766,4210,30.0,12,46.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351775,true,2014-09-11 19:00:48.000,19.662733,52.812,4210,31.0,12,46.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351776,true,2014-09-11 20:01:00.000,19.66245,52.8123,4200,26.0,12,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351777,true,2014-09-11 21:00:55.000,19.662816,52.81195,4200,24.0,12,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351778,true,2014-09-11 22:01:24.000,19.662733,52.81195,4200,29.0,12,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351779,true,2014-09-11 23:00:49.000,19.662633,52.812133,4200,28.0,12,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351780,true,2014-09-12 00:02:04.000,19.662883,52.812333,4190,29.0,13,8.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351781,true,2014-09-12 01:01:22.000,19.662833,52.811866,4190,30.0,13,8.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351782,true,2014-09-12 02:01:20.000,19.662816,52.811983,4190,29.0,13,8.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351783,true,2014-09-12 03:00:45.000,19.6627,52.812066,4190,29.0,13,8.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351784,true,2014-09-12 04:00:37.000,19.6627,52.811933,4170,26.0,12,25.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351785,true,2014-09-12 05:00:52.000,19.663283,52.81255,4170,25.0,12,25.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351786,true,2014-09-12 06:00:36.000,19.66365,52.815683,4170,24.0,12,25.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351787,true,2014-09-12 07:00:30.000,19.6633,52.813233,4170,27.0,12,25.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351788,true,2014-09-12 08:00:38.000,19.663433,52.8126,4230,29.0,13,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351789,true,2014-09-12 09:00:32.000,19.66285,52.813333,4230,32.0,13,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351790,true,2014-09-12 10:00:37.000,19.6602,52.81445,4230,40.0,13,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351791,true,2014-09-12 11:00:40.000,19.6625,52.813283,4230,32.0,13,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351792,true,2014-09-12 12:00:31.000,19.662733,52.8135,4230,42.0,10,39.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351793,true,2014-09-12 13:00:24.000,19.6629,52.813716,4230,32.0,10,39.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351794,true,2014-09-12 14:01:00.000,19.662883,52.812683,4230,32.0,10,39.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351795,true,2014-09-12 15:00:45.000,19.65455,52.812533,4230,30.0,10,39.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351796,true,2014-09-12 16:00:35.000,19.65485,52.814833,4230,27.0,19,27.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351797,true,2014-09-12 17:00:39.000,19.654433,52.81445,4230,25.0,19,27.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351798,true,2014-09-12 18:00:33.000,19.65435,52.8146,4230,29.0,19,27.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351799,true,2014-09-12 19:00:37.000,19.654333,52.814416,4230,32.0,19,27.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351800,true,2014-09-12 20:00:37.000,19.654666,52.81445,4210,31.0,19,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351801,true,2014-09-12 21:00:31.000,19.65425,52.81485,4210,31.0,19,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351802,true,2014-09-12 22:00:35.000,19.65375,52.81475,4210,31.0,19,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351803,true,2014-09-12 23:00:39.000,19.654383,52.81455,4210,29.0,19,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351804,true,2014-09-13 00:01:08.000,19.6547,52.814633,4200,31.0,18,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351805,true,2014-09-13 01:00:54.000,19.6542,52.8144,4200,31.0,18,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351806,true,2014-09-13 02:00:39.000,19.654083,52.814416,4200,30.0,18,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351807,true,2014-09-13 03:00:43.000,19.654166,52.814333,4200,30.0,18,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351808,true,2014-09-13 04:00:33.000,19.65445,52.814416,4210,27.0,15,32.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351809,true,2014-09-13 05:00:59.000,19.655316,52.814366,4210,24.0,15,32.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351810,true,2014-09-13 06:00:34.000,19.653316,52.817483,4210,30.0,15,32.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351811,true,2014-09-13 07:00:37.000,19.649616,52.815966,4210,25.0,15,32.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351812,true,2014-09-13 08:00:36.000,19.653533,52.816366,4230,26.0,14,55.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351813,true,2014-09-13 09:00:41.000,19.654166,52.8148,4230,31.0,14,55.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351814,true,2014-09-13 10:00:34.000,19.654533,52.81485,4230,32.0,14,55.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351815,true,2014-09-13 11:00:38.000,19.6539,52.813316,4230,35.0,14,55.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351816,true,2014-09-13 12:00:36.000,19.659266,52.81055,4210,34.0,11,36.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351817,true,2014-09-13 13:00:40.000,19.65905,52.81225,4210,33.0,11,36.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351818,true,2014-09-13 14:00:22.000,19.66265,52.8171,4210,31.0,11,36.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351819,true,2014-09-13 15:00:46.000,19.656366,52.8169,4210,32.0,11,36.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351820,true,2014-09-13 16:00:24.000,19.657083,52.816116,4200,29.0,19,59.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351821,true,2014-09-13 17:00:28.000,19.656866,52.816266,4200,27.0,19,59.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351822,true,2014-09-13 18:00:42.000,19.656516,52.816333,4200,30.0,19,59.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351823,true,2014-09-13 19:00:48.000,19.656183,52.816466,4200,31.0,19,59.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351824,true,2014-09-13 20:00:26.000,19.656616,52.816233,4190,31.0,18,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351825,true,2014-09-13 21:00:52.000,19.655916,52.816466,4190,31.0,18,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351826,true,2014-09-13 22:01:08.000,19.656466,52.816383,4190,31.0,18,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351827,true,2014-09-13 23:00:54.000,19.65625,52.816683,4190,30.0,18,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351828,true,2014-09-14 00:01:15.000,19.6566,52.816266,4170,30.0,18,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351829,true,2014-09-14 01:00:39.000,19.6564,52.816316,4170,29.0,18,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351830,true,2014-09-14 02:00:55.000,19.656283,52.816366,4170,29.0,18,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351831,true,2014-09-14 03:00:50.000,19.656533,52.816416,4170,30.0,18,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351832,true,2014-09-14 04:00:51.000,19.656366,52.8164,4160,28.0,17,45.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351833,true,2014-09-14 05:01:19.000,19.656883,52.816233,4160,26.0,17,45.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351834,true,2014-09-14 06:00:55.000,19.666433,52.819667,4160,24.0,17,45.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351835,true,2014-09-14 07:01:23.000,19.666216,52.819767,4160,28.0,17,45.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351836,true,2014-09-14 08:00:33.000,19.665733,52.819733,4160,30.0,12,22.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351837,true,2014-09-14 09:00:59.000,19.666033,52.8197,4160,32.0,12,22.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351838,true,2014-09-14 10:00:54.000,19.666,52.819333,4160,32.0,12,22.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351839,true,2014-09-14 11:01:11.000,19.666433,52.819417,4160,37.0,12,22.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351840,true,2014-09-14 12:01:13.000,19.6654,52.8178,4160,35.0,13,21.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351841,true,2014-09-14 13:01:21.000,19.666583,52.819267,4160,34.0,13,21.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351842,true,2014-09-14 14:00:46.000,19.666233,52.819367,4160,34.0,13,21.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351843,true,2014-09-14 15:00:41.000,19.666333,52.819317,4160,32.0,13,21.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351844,true,2014-09-14 16:00:40.000,19.666516,52.819383,4150,31.0,19,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351845,true,2014-09-14 17:00:24.000,19.666766,52.81985,4150,29.0,19,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351846,true,2014-09-14 18:00:37.000,19.66625,52.819667,4150,30.0,19,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351847,true,2014-09-14 19:00:20.000,19.637666,52.817233,4150,29.0,19,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351848,true,2014-09-14 20:00:41.000,19.66635,52.8197,4140,31.0,19,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351849,true,2014-09-14 21:00:34.000,19.666366,52.8198,4140,30.0,19,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351850,true,2014-09-14 22:00:28.000,19.666166,52.819783,4140,28.0,19,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
